"DKB-0072","MIMI COLLECTION","MOTIF","XL","Rp50,000","","DRESS KATUN","B"
"DKB-0073","S_COLLECTION ","BLACK","S","Rp50,000","","DRESS KATUN","B"
"DKB-0074","BECKY","BLACK","S","Rp50,000","","DRESS KATUN","B"
"DKB-0075","HAPPY MAIL","MOTIF","M","Rp50,000","","DRESS KATUN","B"
"DKB-0076","VALLEY GIRL","PEACH","M","Rp50,000","","DRESS KATUN","B"
"DKB-0077","MIGNON","MOTIF","M","Rp50,000","","DRESS KATUN","B"
"DKB-0078","SLOBE","ARMY","M","Rp50,000","","DRESS KATUN","B"
"DKB-0079","ROSE TIARA","MOTIF","M","Rp50,000","","DRESS KATUN","B"
"DKB-0082","NICE CLAUP","GREY","M","Rp50,000","","DRESS KATUN","B"
"DKB-0083","PETITREITRE","NAVY","M","Rp50,000","","DRESS KATUN","B"
"DKB-0084","NO BRAND 16","MOTIF","M","Rp50,000","","DRESS KATUN","B"
"DKB-0085","ARTEMIS","GREY","M","Rp50,000","","DRESS KATUN","B"
"DKB-0086","SUPRE","TOSCA","XL","Rp50,000","","DRESS KATUN","B"
"DKB-0087","SANE'S ADDICTION","BLACK","M","Rp50,000","","DRESS KATUN","B"
"DKB-0088","AMY","MOTIF","M","Rp50,000","","DRESS KATUN","B"
"DKB-0090","90ANS","MOTIF","L","Rp50,000","","DRESS KATUN","B"
"DKB-0091","L'ESPORT","GREY","L","Rp50,000","","DRESS KATUN","B"
"DKB-0092","NO BRAND 18","MOTIF","S","Rp50,000","","DRESS KATUN","B"
"DKB-0093","TREND VIEW","WHITE","M","Rp50,000","","DRESS KATUN","B"
"DKB-0094","PLUS 2","STRIPE","M","Rp50,000","","DRESS KATUN","B"
"DKB-0095","SHOO LA FUE","GREY","M","Rp50,000","","DRESS KATUN","B"
"DKB-0096","DRUG STROR'S","","M","Rp50,000","","DRESS KATUN","B"
"TFB-0000","NOW","pink","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0001","Anko","Mocca","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0002","GIVONI","Blue","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0003","CIRCUIT","Green white","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0004","Emerson","Blue","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0005","Anko","Black","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0006","Everyday","Black","XS","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0007","CINCIN","White","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0008","HOT ","pink stripe","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0009","Sara","Red","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0010","Assembly Label","White","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0011","anko","white","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0012","TITTY TWISTER","Orange","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0013","Favourites","orange","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0014","No Brand 1","Grey","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0015","Now","White","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0016","No Brand 2","Green","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0017","No Brand 3","Full Color","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0018","Sussan","Black","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0019","Millers","Green white","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0020","ACTIVE","pink","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0021","Sfera Basic","Blue Stripe","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0022","Ffafourites","Pink","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0023","DIVIDED","Pink","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0024","Suzannegrae","Tribal","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0025","sportgirls","navy","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0026","Suzannegrae","Blue","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0027","10","Blue","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0028","Seed","yellow stripe","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0029","Now","yellow","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0030","Country road","yellow","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0031","No Brand 4","Motif","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0032","Collection","White","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0033","Now ","pink","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0034","ANKO","black","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0035","target collection","Navy","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0036","Glassons","White","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0037","NBCF","Pink","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0038","Croline Morgan","peach","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0039","Now Essentials","Black","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0040","millers","navy","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0041","Portmans","black","S","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0042","Valleygirl","Black","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0043","Now","Navy","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0044","uniqlo","flower","S","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0045","12","blue","S","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0046","millers","blue","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0047","10","Black","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0048","Suzannegrae","White","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0049","T bar","White","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0050","Jeans west","White","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0051","No Brand 5","pink","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0052","rodonna","Navy","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0053","American Apparel","orange","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0054","Suzannegrae","White","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0055","rivers","black","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0056","true harmony","white","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0057","the fitted crew","pink","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0058","bub2b","black","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0059","supre","white","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0060","maggie","blue","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0061","18","Purple","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0062","GEORGE","pink","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0063","now ","white","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0064","anko","white","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0065","Sportage ","white","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0066","10","yellow","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0067","NOW","Black","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0068","Sportsgirl","White","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0069","anko","purple","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0070","the stretch tank","peach","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0071","No Brand 6","white","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0072","regatta","motif","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0073","No Brand 7","Motif","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0074","marcopolo","red","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0075","No Brand ","Navy","S","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0076","hollister","red","S","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0077","decjuba","black","S","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0078","the garden collection","peach","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0079","Jeanswest","motif","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0080","ICE FASHION","BLACK WHITE","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0081","ROCKMANS","BLUE WHITE","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0082","MAGIC OF CHRISTMAS","WHITE","S","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0083","NOW","BLUE, BLACK","S","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0084","WITCHERY","GREY","S","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0085","H&M","WHITE","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0086","ASANA","PINK","S","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0087","TRENERY","BLACK, WHITE","XXL","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0088","NO BRAND","BLACK WHITE","S","Rp50,000","CARDIGAN","T'SHIRT FEMALE","B"
"TFB-0089","TILI","BLUE, WHITE","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0090","FORTNITE","BLACK","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0091","ANKO","WHITE, BLACK","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0092","ANKO","WHITE, BLACK","XL","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0093","NO BRAND","BLACK, WHITE","XXL","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0094","CONNOR","GREY, BLACK","S","Rp50,000","CROP TOP","T'SHIRT FEMALE","B"
"TFB-0095","W-LANE","BLACK, WHITE","L","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0096","CLOTHING & CO","WHITE, BLACK","XL","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0097","OZEMOCEAN","LIGHT GREY","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0098","CLOTHING & CO","GREY","L","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0099","WITCHERY","WHITE, BLACK","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0100","ED IT ED","GREY","XXL","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0101","FEROTI SPORT","GREY","XL","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0102","NOW","GREY, WHITE","L","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0103","KATIES ESSENSIAL","LIGHT GREY","XL","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0104","STEDMAN","GREY","L","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0105","BIZ COLLECTION","BLUE","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0106","NOW","WHITE, BLACK","L","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0107","ANKO","BLACK, WHITE","XL","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0108","DANII MINOGUE","GREEN, WHITE","L","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0109","MIZAN SHOP","GREY","L","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0110","MISS SHOP","LIGHT GREY","L","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0111","NO BRAND","BLACK, WHITE","XXL","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0112","NO BRAND","LIGHT BLUE","XL","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0113","SOLS","GREY","XS","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0114","WINNING SPIRIT","NAVY","XS","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0115","MOTHER CHOICE","WHITE","S","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0116","KHOKO","BLACK, WHITE","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0117","NO BRAND","GREEN","S","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0118","SUSSAN","BLUE","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0119","JAY JAYS","PINK","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0120","ANNE KLEIN","MOTIF","M","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0121","SPORTSCRAFT","BLACK, WHITE","L","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0122","ALLY","WHITE, GREY","M","Rp50,000","CROP TOP","T'SHIRT FEMALE","B"
"TFB-0123","FACTORIE","RED","XS","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0124","COTTON ON","BLACK, WHITE","L","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0125","COUNTRY ROAD","MOTIF","XS","Rp50,000","","T'SHIRT FEMALE","B"
"TFB-0126","B COLLECTION","COLORFUL","M","Rp50,000","","T'SHIRT FEMALE","B"
"BSA-0000","CINEMA CLUB","STRIPE BLUE WHITE","M","","","BLOUSE SIFON","A"
"BSA-0001","OFUON","BLUE WHITE","M","","","BLOUSE SIFON","A"
"BSA-0002","BOU JELOUD","MOTIF","M","","","BLOUSE SIFON","A"
"BSA-0003","EARTH","HITAM POLKADIT","M","","","BLOUSE SIFON","A"
"BSA-0004","NO BRAND 1","NAVY","M","","","BLOUSE SIFON","A"
"BSA-0005","ARABI'S","NAVY","M","","","BLOUSE SIFON","A"
"BSA-0006","NO BRAND 2","MOTIF","M","","TRANPARANT","BLOUSE SIFON","A"
"BSA-0007","Q.C.X.X","MOTIF","M","","","BLOUSE SIFON","A"
"BSA-0008","ENEME","MOTIF","M","","","BLOUSE SIFON","A"
"BSA-0009","SUNKING","BLUE","M","","TRANSPARANT","BLOUSE SIFON","A"
"BSA-0010","ROPE PICNIC","BLACK","M","","","BLOUSE SIFON","A"
"BSA-0011","ANYSIS","BROWN","M","","","BLOUSE SIFON","A"
"BSA-0012","GROVE","NAVY POLKADOT","M","","","BLOUSE SIFON","A"
"BSA-0013","ROLLINA","STRIPE","M","","","BLOUSE SIFON","A"
"BSA-0014","ALPHABETS ALPHABET","CREAM","M","","","BLOUSE SIFON","A"
"BSA-0015","CUTIE BLONDE","NAVY MOTIF","M","","","BLOUSE SIFON","A"
"BSA-0016","FO 21","WHITE","M","","","BLOUSE SIFON","A"
"BSA-0017","UNIQLO","WHITE","M","","","BLOUSE SIFON","A"
"BSA-0018","Q.C.X.X","STRIPE","M","","","BLOUSE SIFON","A"
"BSA-0019","VIOPLE","NAVY","M","","","BLOUSE SIFON","A"
"BSA-0020","GU","WHITE","M","","","BLOUSE SIFON","A"
"BSA-0021","EARTH","WHITE","M","","","BLOUSE SIFON","A"
"BSA-0022","EARTH","WHITE","M","","SABRINA","BLOUSE SIFON","A"
"BSA-0023","MIGNOM","MOTIF","M","","","BLOUSE SIFON","A"
"BSA-0024","LADYS WEAR","NAVY POLKADOT","M","","","BLOUSE SIFON","A"
"BSA-0025","ALPHABETS ALPHABET","MOTIF","M","","","BLOUSE SIFON","A"
"BSA-0026","PURELAST","MOTIF","M","","","BLOUSE SIFON","A"
"BSA-0027","CIAO PANIC","NAVY POLKADOT","M","","TRANSPARANT","BLOUSE SIFON","A"
"BSA-0028","MADY II","CREAM","M","","","BLOUSE SIFON","A"
"BSA-0029","RAG OUT","BLACK","M","","","BLOUSE SIFON","A"
"BSA-0030","OPAQUE CLIP","MOCCA","M","","","BLOUSE SIFON","A"
"BSA-0031","JE CHI CHI","STRIPE","M","","TRANSPARANT","BLOUSE SIFON","A"
"BSA-0032","GU","NAVY POLKADOT","M","","","BLOUSE SIFON","A"
"BSA-0033","GLACIER","MOTIF","L","","TRANSPARANT","BLOUSE SIFON","A"
"BSA-0034","CARLRAGAZZE","BLUE STRIPE","M","","","BLOUSE SIFON","A"
"BSA-0035","ZARA BASIC","WHITE","L","","","BLOUSE SIFON","A"
"BSA-0036","MARQUISE","MOTIF","M","","","BLOUSE SIFON","A"
"BSA-0037","INGNI","MOTIFKOTAK","S","","","BLOUSE SIFON","A"
"BSA-0038","CLEAR IMPRESSION","BLACK POLKADOT","M","","","BLOUSE SIFON","A"
"BSA-0039","IEDIT PREMIUM","PEACH","M","","","BLOUSE SIFON","A"
"BSA-0040","SPRAY PREMIUM","WHITE BLACK","M","","","BLOUSE SIFON","A"
"BSA-0041","H.W.W","MOTIF","M","","","BLOUSE SIFON","A"
"BSA-0042","NO BRAND 3","MOTIF","M","","","BLOUSE SIFON","A"
"BSA-0043","MOCA","YELLOW","M","","","BLOUSE SIFON","A"
"BSA-0044","CALABAZA","MOTIF","M","","","BLOUSE SIFON","A"
"BSA-0045","PAGEBOY","MOTIF","M","","","BLOUSE SIFON","A"
"BSA-0046","LACIFONELLI ","MOTIF","XL","","TRANSPARANT","BLOUSE SIFON","A"
"BSA-0047","NO BRAND 4","MOTIF","M","","SIFON","BLOUSE SIFON","A"
"BSA-0048","NO BRAND 5","RED","M","","","BLOUSE SIFON","A"
"BSA-0049","NO BRAND 6","BROWN","M","","","BLOUSE SIFON","A"
"BSA-0050","UNIQLO","RED","XL","","","BLOUSE SIFON","A"
"BSA-0051","TOKYO JAPAN","BROWN FLOWE","XL","","","BLOUSE SIFON","A"
"BSA-0052","EAGLE","BLUE WHITE","XL","","","BLOUSE SIFON","A"
"BSA-0053","RESPIGHI","BROWN","M","","","BLOUSE SIFON","A"
"BSA-0054","LOEANO","YELLOW","M","","","BLOUSE SIFON","A"
"BSA-0055","NUSNUSN","GREEN","L","","","BLOUSE SIFON","A"
"BSA-0056","PURE LIEBE","YELLOW","M","","","BLOUSE SIFON","A"
"BSA-0057","NEW LOOK","RED","M","","","BLOUSE SIFON","A"
"BSA-0058","ON LOVE OFF","NAVY MOTIF","M","","","BLOUSE SIFON","A"
"BSA-0059","NO BRAND 7","PURPLE","M","","","BLOUSE SIFON","A"
"BSA-0060","NO BRAND 8","GREEN","XL","","","BLOUSE SIFON","A"
"BSA-0061","AN ","BLACK","M","","SABRINA ","BLOUSE SIFON","A"
"BSA-0062","OFB","NAVY","M","","LENGAN KIPAS ","BLOUSE SIFON","A"
"BSD-0000","LACIFONELLI","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0001","NO BRAND 1","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0002","AS KNOW","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0003","MOUTH VALLEY","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0004","KAE MEI","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0005","JEAN DORE","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0006","TOKYO BLOUSE","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0007","TOUR DOR","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0008","A.V.V STANDARD","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0009","CPA","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0010","FB COLLECTION","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0011","THE SHOP TK","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0012","AXES FEMME","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0013","JILL STUART","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0014","CLASSA","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0015","TALASSIO","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0016","GROWING RICH","MOTIF","S","","","BLOUSE SIFON","B"
"BSD-0017","DIVA","MOTIF","S","","","BLOUSE SIFON","B"
"BSD-0018","PURPLE RAIN","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0019","NO BRAND 2","MOTIF","S","","","BLOUSE SIFON","B"
"BSD-0020","VING TROIS","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0021","SAZUN FORK","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0022","CONOSOPHIA","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0023","MARSHMALLOW ROWN","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0024","SILVER KING","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0025","NO BRAND 3","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0026","MAYNARD DEUX","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0027","LODIS POTTO","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0028","NO BRAND 4","MOTIF","L","","","BLOUSE SIFON","B"
"BSD-0029","LING FEI FASHION","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0030","SPRAY PREMIUM","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0031","AXES FEMME","MOTIF","S","","","BLOUSE SIFON","B"
"BSD-0032","TOCO TOCO","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0033","GALFIT","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0034","NO BRAND 5","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0035","TAKASHIMAYA","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0036","NO BRAND 6","MOTIF","S","","TRANSPARANT","BLOUSE SIFON","B"
"BSD-0037","NO BRAND","MOTIF","S","","","BLOUSE SIFON","B"
"BSD-0038","g.u","MOTIF","S","","","BLOUSE SIFON","B"
"BSD-0039","AS KNOW AS ","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0040","GIGGLE","MOTIF","S","","TRANSPARANT","BLOUSE SIFON","B"
"BSD-0041","NOANNU","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0042","CAROLL","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0043","LACIFONELLI","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0044","AXES FEMME","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0045","NO BRAND 7","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0046","MAURICES","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0047","SUREVE","MOTIF","L","","","BLOUSE SIFON","B"
"BSD-0048","LIEBE","MOTIF","L","","","BLOUSE SIFON","B"
"BSD-0049","NAVY","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0050","NO BRAND 8","MOTIF","M","","TRANSPARANT","BLOUSE SIFON","B"
"BSD-0051","NO BRAND 9","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0052","LOC STYLE","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0053","CULOTES","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0054","LUNE MOIRE","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0055","QUEENS","MOTIF","L","","","BLOUSE SIFON","B"
"BSD-0056","MODERATE","MOTIF","L","","","BLOUSE SIFON","B"
"BSD-0057","LASCOLINAS","MOTIF","S","","","BLOUSE SIFON","B"
"BSD-0058","GIVORS","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0059","NATURAL COUTURE","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0060","SUNFELDU","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0061","NO BRAND 10","MOTIF","S","","","BLOUSE SIFON","B"
"BSD-0062","PRASH NOTES","MOTIF","L","","","BLOUSE SIFON","B"
"BSD-0063","NO BRAND 11","MOTIF","S","","","BLOUSE SIFON","B"
"BSD-0064","LUICHANTANT","MOTIF","S","","","BLOUSE SIFON","B"
"BSD-0065","LADIES WEAR","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0066","VIOPLE","MOTIF","M","","","BLOUSE SIFON","B"
"BSD-0067","TWO BY TWO","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0068","MODEX","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0069","SPICA","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0070","HEATHER","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0071","NO BRAND 11","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0072","SAMANSA MOS2","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0073","NO BRAND 12","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0074","LE TIANS","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0075","N,","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0076","INGNI","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0077","CECIL MC BEE","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0078","NO BRAND 13","WHITE","S","","","BLOUSE SIFON","B"
"BSD-0079","FR","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0080","UNIQ;LO","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0081","CHANMEAL","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0082","NO BRAND 14","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0083","NO BRAND 15","WHITE","S","","","BLOUSE SIFON","B"
"BSD-0084","JEANASIS","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0085","LOWRYS FARM","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0086","DIAGRAM","WHITE","S","","","BLOUSE SIFON","B"
"BSD-0087","ELLESAISON","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0088","HEATHER","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0089","W.A.Z.P","WHITE","M","","","BLOUSE SIFON","B"
"BSD-0090","CLOCHE","WHITE","M","","","BLOUSE SIFON","B"
"DSA-0000","CAMOMILLE","MOTIF","M","Rp120,000","","DRESS SIFON","A"
"DSA-0001","NO BRAND 1","MOTIF","M","Rp120,000","","DRESS SIFON","A"
"DSA-0002","COLZA","NAVY","L","Rp120,000","","DRESS SIFON","A"
"DSA-0003","LIMONNE","NAVY VELVET","M","Rp120,000","","DRESS SIFON","A"
"DSA-0004","ROPE","NAVY","M","Rp120,000","","DRESS SIFON","A"
"DSA-0005","VIVATY","NAVY VELVET","M","Rp120,000","","DRESS SIFON","A"
"DSA-0006","PETITREITRE","BLACK ","M","Rp120,000","","DRESS SIFON","A"
"DSA-0007","GU","NAVY VELVET","M","Rp160,000","","DRESS SIFON","A"
"DSA-0008","NO BRAND 2","MOTIF VELVET","M","Rp140,000","","DRESS SIFON","A"
"DSA-0009","GLISSE","MOTIF VELVET","M","Rp140,000","","DRESS SIFON","A"
"DSA-0010","NO BRAND 3","BROWN VELVET","M","Rp100,000","SLEVELLES","DRESS SIFON","A"
"DSA-0011","ALPHABET'S ALPHABET","BLACK","L","Rp150,000","","DRESS SIFON","A"
"DSA-0012","EARTH MUSIC & ECOLOGY","MOTIF","M","Rp100,000","SLEEVELES","DRESS SIFON","A"
"DSA-0013","EARTH MUSIC & ECOLOGY","MOTIF","M","Rp100,000","SLEEVELES","DRESS SIFON","A"
"DSA-0014","NO BRAND 4","PEACH FLOWER","M","Rp120,000","","DRESS SIFON","A"
"DSA-0015","PETINOBE","BLUE","M","Rp120,000","MEDIUM DRESS","DRESS SIFON","A"
"DSA-0016","AZALEA ROSE","PINK","M","Rp120,000","SLEEVE MINI DRESS","DRESS SIFON","A"
"DSA-0017","AZUL","NAVY MOTIF","M","Rp100,000","SLEEVELESS","DRESS SIFON","A"
"DSA-0018","SHEENA DEL RAY","MOTIF","M","Rp150,000","MEDIUM DRESS LENGAN PANJANG","DRESS SIFON","A"
"DSA-0019","CECIL MC BEE","YELLOW WHITE MOTIF","M","Rp100,000","SLEEVE MINI DRESS","DRESS SIFON","A"
